conjunto,x1,x2,target,x0
normal1,1.9071412992412013,-0.31805160509577146,0,1
normal1,0.2872840945224187,-0.7068671338187775,0,1
normal1,-0.03872724196669375,1.0316555917227044,0,1
normal1,0.12111686000846955,2.0434302253205034,0,1
normal1,-0.2940051073034064,0.931573872383856,0,1
normal1,0.5102540832934765,-0.1196188318186707,0,1
normal1,-0.4801377005386488,-0.3766477732394613,0,1
normal1,1.1620745049630345,-0.05832236896420562,0,1
normal1,0.040484520109317024,-1.2017737758480127,0,1
normal1,-0.9653111633988947,0.5669484477702897,0,1
normal1,0.6983528941478412,-1.0607050517833858,0,1
normal1,-1.2670714108256358,2.1195970811401383,0,1
normal1,-0.8986148771150958,-1.0550530027829421,0,1
normal1,-0.10366065791042905,0.26793149000758426,0,1
normal1,1.5520325457922501,0.272865038386083,0,1
normal1,0.5993634326776982,-0.39550696128520224,0,1
normal1,2.1077914631362917,-0.17334739240424113,0,1
normal1,0.31367309122125314,-0.0031629754345796623,0,1
normal1,-0.15173590480847457,0.5739629079980934,0,1
normal1,-0.6217706458031117,-0.06005904460029843,0,1
normal1,0.17208235890511714,-1.1815785446426084,0,1
normal1,1.0460191431926935,-0.31991417829153906,0,1
normal1,0.03186241364539072,-0.8379712820204164,0,1
normal1,-2.0077881005240847,0.5834649908553214,0,1
normal1,1.3770058297338788,-0.5928618248912325,0,1
normal1,0.4812654125710251,0.1711389539283074,0,1
normal1,-1.9728828463404338,1.3221044831867517,0,1
normal1,-0.004077169132999034,-0.17897080081093636,0,1
normal1,0.903269114387296,-1.452044074831579,0,1
normal1,-0.12663492866700832,-1.278049365880554,0,1
normal1,-0.6139622340404798,0.2268791144640844,0,1
normal1,-0.20056900648727638,-0.8511322636880968,0,1
normal1,0.17514647345153567,-0.7980519357887299,0,1
normal1,0.0810308666500989,-0.5146512564589536,0,1
normal1,-0.2714146144720879,-0.11466982371232419,0,1
normal1,-2.03001085621357,0.7386875517554905,0,1
normal1,0.5778295738566184,0.4244302998540362,0,1
normal1,-0.3834084554858882,1.4885911846433828,0,1
normal1,-0.842222089393583,0.2502760859963738,0,1
normal1,0.1582598684582838,-0.03857020432516994,0,1
normal1,1.2905294701728247,-1.364534681857785,0,1
normal1,0.08066214676678518,-0.8219395239381841,0,1
normal1,0.04759273305677486,-0.8008877809058512,0,1
normal1,0.09049831500836106,0.1721721883534166,0,1
normal1,-0.9697331503278501,1.2822770193249526,0,1
normal1,-2.0226639487256137,1.9490653397177442,0,1
normal1,-1.8717534061429397,0.8087356168481956,0,1
normal1,-0.09769812569224075,-0.32832236098676376,0,1
normal1,0.8046935915846338,-2.2377011024078284,0,1
normal1,0.34051167397597676,-0.3328748035560048,0,1
normal1,-0.6400895239929149,-0.48557808122783813,0,1
normal1,-1.1733038835592258,0.29030157254197925,0,1
normal1,-1.1396154030104413,0.5275319421103708,0,1
normal1,-0.7999797033131246,0.38527899653466013,0,1
normal1,1.348284230746413,-1.0684018336038947,0,1
normal1,-0.6812937070826505,0.7903312162518824,0,1
normal1,0.27203214581500657,-0.5014276415234735,0,1
normal1,-0.17582802432940464,0.1269391336501185,0,1
normal1,-0.5361754475075989,-0.4070490208786216,0,1
normal1,-0.3161447339274432,0.42546185711387435,0,1
normal1,0.01381929882853189,0.05655762275929574,0,1
normal1,1.686235338469952,-1.2019162509042873,0,1
normal1,-0.5686560510068657,0.706992379550194,0,1
normal1,-0.2999259935746269,0.3686916358784713,0,1
normal1,1.3869289429972724,0.9268068309021427,0,1
normal1,0.580099700723042,0.7847319964912753,0,1
normal1,-0.07983741700196312,0.15232432695392215,0,1
normal1,-0.05876658707251445,0.3240503619370133,0,1
normal1,-0.820579799335082,2.021449127542518,0,1
normal1,1.185472280886507,0.8060658951565117,0,1
normal1,0.03163571801581616,0.3227335018976106,0,1
normal1,-1.3385979982970255,0.6851022326027492,0,1
normal1,-1.7995668623956713,0.026328230468106506,0,1
normal1,-0.9725985507519017,1.0110553444612402,0,1
normal1,-0.24649046152366316,-1.2466943791040535,0,1
normal1,-1.7757119938911967,1.6926898362552283,0,1
normal1,-0.11553070080986522,-1.4034496943760022e-6,0,1
normal1,-1.7791537792923577,1.454328465943611,0,1
normal1,1.6052046667736888,-0.73462742151277,0,1
normal1,0.007686787602167552,0.04403142529271585,0,1
normal1,-1.5366816204157936,0.6282339216235427,0,1
normal1,0.9942807974193817,-0.2445550105671926,0,1
normal1,0.8126508025688428,-0.491044732680882,0,1
normal1,1.386683734988111,-0.23891298452885645,0,1
normal1,0.7343271395031356,-1.0886793359524902,0,1
normal1,0.16619137004626042,-0.5909911524352827,0,1
normal1,-0.6109832525988396,-0.03736409862524226,0,1
normal1,2.3542624755270976,-1.1344524440101953,0,1
normal1,-0.23719795778302127,0.12996292302825724,0,1
normal1,-0.5989631605981267,1.5430208522479725,0,1
normal1,-1.7643985375293418,1.7647831862453653,0,1
normal1,-1.798163424043171,0.4555395040370911,0,1
normal1,-0.4036235269231329,0.9071488138574084,0,1
normal1,1.1370507306504396,-1.8537340515892646,0,1
normal1,0.8957543817224692,-0.14608579763877405,0,1
normal1,0.5441452799379942,-0.06561706948768889,0,1
normal1,-0.8286304472503518,0.3899086966637353,0,1
normal1,0.431070194927993,0.24804207552987484,0,1
normal1,1.9415041039112575,-0.23853926876582232,0,1
normal1,-2.0913483318577972,0.8261798966444673,0,1
normal1,-0.96946663042314285,0.6091093925432963,0,1
normal1,0.08619907267535498,0.49744036788473467,0,1
normal1,-0.05787360744541159,2.0519523947760123,0,1
normal1,0.20830765697923848,-2.110517428378543,0,1
normal1,-2.2674725758581356,-1.1228982454134062,0,1
normal1,0.34911519816298314,-0.5565956055184397,0,1
normal1,-1.0170443154021593,0.16723766789097033,0,1
normal1,-0.5596067981936306,-0.6649535138805298,0,1
normal1,-0.19725784031344396,0.8990622738520526,0,1
normal1,-0.9809940670647701,1.3321902966213104,0,1
normal1,0.8572471149122808,0.8698739217329153,0,1
normal1,-0.5129425133048425,1.2495207455767146,0,1
normal1,0.7180091737171408,-1.3404189566032552,0,1
normal1,0.7702857715216791,-0.4795697822808087,0,1
normal1,-1.208575364849879,1.422786899032956,0,1
normal1,-0.27054779597018114,0.3831073474726972,0,1
normal1,2.7091105879695627,-0.8454436054739578,0,1
normal1,0.7624761181009005,-1.600106052332571,0,1
normal1,0.8956279045655289,0.5478649843698922,0,1
normal1,-0.6455018770192014,0.8540720394348498,0,1
normal1,0.30751521869906395,0.13104824335976645,0,1
normal1,-0.4312652990657745,0.6498591159219728,0,1
normal1,-1.5605059918980424,0.10054004716225651,0,1
normal1,-1.1561459739542779,1.7382058918696475,0,1
normal1,0.34303688380281405,0.44006071190908225,0,1
normal1,0.8048446487617203,0.7148093461821247,0,1
normal1,1.9211971326867714,-1.115499051075522,0,1
normal1,0.49707213390702165,0.6691125734607168,0,1
normal1,0.2912635791690118,-0.6992097754173077,0,1
normal1,1.2750191652417637,-0.4120149192338872,0,1
normal1,0.003782348872214597,-0.3078243839003506,0,1
normal1,-0.8057528270696248,0.9521803149175454,0,1
normal1,2.442551904512761,-1.0089897246019572,0,1
normal1,0.7653386100921573,0.025269175630540486,0,1
normal1,-0.543567078139872,-0.3415453769178053,0,1
normal1,0.32200240354287396,-1.2250784894974416,0,1
normal1,-1.2919550677530174,-0.7136182065476102,0,1
normal1,-0.3545186089303472,0.35809891733012805,0,1
normal1,0.7765235601675476,0.7193032538145921,0,1
normal1,2.5197389924499247,-1.7513219654347654,0,1
normal1,-2.4311923315090125,2.022703826668864,0,1
normal1,-0.7722737951018182,-1.1278625397929039,0,1
normal1,-0.6189544863485371,0.5089453629088144,0,1
normal1,-0.80728214850681,-0.33310467662165943,0,1
normal1,-1.2714337042767991,0.5033523995845379,0,1
normal1,-0.12406804114561332,1.2921596632629466,0,1
normal1,0.2672425419568163,-0.09612988969195771,0,1
normal1,-0.9801336657989753,-0.3251278705487076,0,1
normal1,0.38070000991748654,-1.2567961195134,0,1
normal1,-0.9740151673101578,0.5102190257423602,0,1
normal1,0.16071379090398996,-0.637828036280869,0,1
normal1,-1.8472844694652057,2.338689769674608,0,1
normal1,2.089542943228315,-0.7701576298841127,0,1
normal1,-0.24588815597518227,-1.0495376348561252,0,1
normal1,-0.004690183088152944,1.4249096747550818,0,1
normal1,0.02766021495873633,0.9112357047470934,0,1
normal1,0.19602305814330312,-0.8249880506631435,0,1
normal1,1.4943347194496224,-0.2321401700600212,0,1
normal1,0.1508155761272735,0.40105483714551826,0,1
normal1,0.6037903366562258,0.5790091701262519,0,1
normal1,1.2400972525248368,-1.860760810253787,0,1
normal1,-0.2530786101848244,-0.19323440645327125,0,1
normal1,-0.3756866325964453,-0.04619806067724258,0,1
normal1,-0.37254988457081784,-0.06991488757481892,0,1
normal1,0.6350486871299819,-1.192294433508921,0,1
normal1,-0.7320217605825012,0.09266526861198421,0,1
normal1,-0.2095459811681839,2.1782075378424057,0,1
normal1,-0.320704134605023,0.469520495964891,0,1
normal1,0.9272165573129431,-1.0396803698648438,0,1
normal1,0.014941942472913639,-0.7396181451206731,0,1
normal1,0.29400851112747456,0.8934775648778104,0,1
normal1,0.8101580490373174,-0.31055785922140433,0,1
normal1,2.405398033881198,-1.33175504313004,0,1
normal1,-1.2944037798164905,0.23716356710681052,0,1
normal1,0.07881239193260803,-1.3578849751419417,0,1
normal1,0.10287940240719767,-0.8905561277664304,0,1
normal1,-0.6912144408763199,1.9136178234533108,0,1
normal1,0.44445311688086975,-0.8964052336175236,0,1
normal1,-1.3076495917761282,0.15720040539521174,0,1
normal1,1.0078129088049288,-1.1757538895413877,0,1
normal1,0.5900973942288317,-0.023988061332861743,0,1
normal1,0.6067605014791195,0.4793577391322305,0,1
normal1,1.3447332195004398,-0.6794304239402837,0,1
normal1,0.19228394444454044,-0.9071323003938793,0,1
normal1,0.24080806771147767,0.19085303267045012,0,1
normal1,-0.6946472171094408,0.4670322771693532,0,1
normal1,0.7819423388995871,-2.076888134569892,0,1
normal1,0.013728586003530385,-0.5920635264729852,0,1
normal1,-1.3374035821032713,-0.027269199370268282,0,1
normal1,1.3174123216625517,0.3841674809978545,0,1
normal1,-0.05650243838685434,0.3371787181006468,0,1
normal1,-0.4588164558903825,0.3937484363981894,0,1
normal1,-0.5212465731044895,-0.0573427185040252,0,1
normal1,0.018865565124996597,1.1503410564039735,0,1
normal1,-0.29682361005286095,-0.5093612453944276,0,1
normal1,0.20455933163858805,-0.5119494078009214,0,1
normal1,2.157131131640953,-2.42093714524567,0,1
normal1,-0.17375311274570115,-0.33473167885934463,0,1
normal1,-0.3144582579689251,0.4308166978459196,0,1
normal1,-0.9264420465981167,8.959480990030078e-4,0,1
normal1,0.1567702715430711,-0.805000045274561,0,1
normal1,-1.4659900388897573,1.6161994130574566,0,1
normal1,-0.7682393333331261,-0.27213768600757343,0,1
normal1,-0.2556720847993253,-0.03688660014685642,0,1
normal1,-1.4361910511304836,0.7674396516910191,0,1
normal1,0.919298820235602,-0.32512117861138057,0,1
normal1,-0.40021122986883323,-1.1802206071170873,0,1
normal1,-2.0742602799141077,2.0782492242640913,0,1
normal1,-0.4335595433034999,-0.41428322558997566,0,1
normal1,-1.364653488813291,1.4647700147059821,0,1
normal1,1.3855982514989973,-1.1059683445183979,0,1
normal1,-0.22722673222307957,-0.5572115130569268,0,1
normal1,0.46458360834681656,1.120033036244358,0,1
normal1,-0.4990240761597615,0.020657928365731076,0,1
normal1,0.6741233612057376,-1.067689734200552,0,1
normal1,1.330985663478226,1.3643437056462904,0,1
normal1,0.7488849918903692,-1.117262320423626,0,1
normal1,0.4669896886503111,1.7014280586966943,0,1
normal1,-1.2693449736582263,0.6095405967655065,0,1
normal1,2.1538527349565144,-1.699939001575324,0,1
normal1,-0.7226735170248253,1.4176103422597193,0,1
normal1,1.0781992130493614,-1.0713529098766963,0,1
normal1,-1.0803677622914334,-0.29268428269255636,0,1
normal1,-0.25383091004692165,0.8891539872648155,0,1
normal1,-0.10594197788044271,-0.4521613160683341,0,1
normal1,0.3881061407655394,-0.7292640091874166,0,1
normal1,0.4465871103955763,0.7329315187459808,0,1
normal1,0.4904828661925876,1.2505391511413824,0,1
normal1,0.2313302043095612,1.7612555669295817,0,1
normal1,1.5017388594514807,-2.05301307091937,0,1
normal1,1.4345170471309499,-1.3997749855996515,0,1
normal1,-2.1640506169070135,0.31347891329639144,0,1
normal1,-1.1932447240637414,0.6195696158006964,0,1
normal1,-0.8018192332819836,-0.04787665780062511,0,1
normal1,-1.2865544614637443,-0.04782912387120897,0,1
normal1,-0.5439372294085222,1.0446563273734957,0,1
normal1,2.049377776866215,-2.559475705094704,0,1
normal1,-1.3959248060513247,0.5271315358071706,0,1
normal1,-0.264664264858182,-1.1046874231448454,0,1
normal1,-0.5810456070300583,-0.18160553929631035,0,1
normal1,0.04504056717166041,-0.46618774020899334,0,1
normal1,-0.321031777806312,1.1892558250775354,0,1
normal1,-0.06299418716431165,-0.6665661737933819,0,1
normal1,-0.6991703694262654,0.19890449700797802,0,1
normal1,0.021217989524881298,-0.6554682432317919,0,1
normal1,0.734558961226473,-1.1582040067987296,0,1
normal1,-0.9469808185324425,1.1488188632424468,0,1
normal1,-0.6032052822106913,0.6800711806447055,0,1
normal1,-1.8369369585364854,1.1495728452549687,0,1
normal1,-0.14224071423240536,-0.029390792692135084,0,1
normal1,-0.5592266700509521,1.3893352443779403,0,1
normal1,-1.565683523997512,1.8558426438031796,0,1
normal1,0.9033335244229733,0.41579219975353576,0,1
normal1,1.6292252229453634,-0.6621933202764517,0,1
normal1,0.2795900726449839,-0.1349790025094665,0,1
normal1,1.0844314294723263,0.7137011269025992,0,1
normal1,0.7129120671318784,0.9756304074597003,0,1
normal1,-2.0341822091030775,0.9316170096669931,0,1
normal1,0.5707583583044926,0.005860565906947446,0,1
normal1,0.6028143571188165,1.2488773724326712,0,1
normal1,0.25361180395092214,-0.14074856452194717,0,1
normal1,-0.6782454667188267,-0.6428238005026883,0,1
normal1,-0.6031090633169286,-0.05914523361771251,0,1
normal1,-1.3709592676246753,0.9295760692710378,0,1
normal1,-0.6969377529928444,-0.48680815928699644,0,1
normal1,-0.2315888374891339,1.0030902785900278,0,1
normal1,-1.039357167460864,0.30966797610882685,0,1
normal1,-0.4986740833745322,1.0857596991533922,0,1
normal1,0.4970581808058054,-0.49782236716831935,0,1
normal1,-2.5161531201023255,0.3016878007621997,0,1
normal1,-0.1547989838831298,-0.814635411826131,0,1
normal1,-0.29239208035573033,-0.4756156333614843,0,1
normal1,-0.6617792441217343,1.770107155939894,0,1
normal1,-0.7275915773533129,1.513827497348026,0,1
normal1,-0.19809758870410177,-2.086018891557499,0,1
normal1,1.3027520476556729,-0.2094512836823621,0,1
normal1,1.06889127812009,-1.2833706534051632,0,1
normal1,-0.6037698182341928,-0.2888012414028795,0,1
normal1,-0.652135365370396,-0.3666226069718622,0,1
normal1,-0.8598885746001321,-0.2292234363191063,0,1
normal1,-0.3966181124662118,0.5597471023514266,0,1
normal1,0.9317478435391373,-0.11076114641913998,0,1
normal1,1.0141968400906114,-0.7069396071019721,0,1
normal1,-0.4381729385173644,1.340270947056828,0,1
normal1,-0.9639725394139993,0.3369037962990156,0,1
normal1,0.7467990456549978,-1.8671540740811046,0,1
normal1,-0.9812066667059494,-1.1460068857875765,0,1
normal1,0.5928563835066258,-0.9589707664383449,0,1
normal1,2.230713720600005,-1.3559323434063197,0,1
normal1,-0.6422452787249986,-0.3822295842682291,0,1
normal1,-0.3837800943525305,-0.5209787993427794,0,1
normal1,0.20344860716562427,0.034800088737202334,0,1
normal1,0.5917338596437118,0.9661210442286023,0,1
normal1,-1.1448921980192124,0.3835823026252982,0,1
normal1,-0.7426248596581111,-0.3865195359835154,0,1
normal1,0.6814030150847151,-0.3862951843787811,0,1
normal1,0.36823340966661805,-0.9044762280246437,0,1
normal1,0.252089804438661,0.023800670311849834,0,1
normal1,-0.6096402085508281,-0.07267503658668512,0,1
normal1,0.9590349546129573,-0.8417442398981085,0,1
normal1,0.33195409452030955,0.01272176939975242,0,1
